"BehaviorSpace results (NetLogo 6.0.4)"
"MAGENTA_ABM_combined.nlogo"
"MAGENTA_experiment_onefarmer"
"07/12/2019 16:20:55:285 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-7","7","-7","7"
"[run number]","bounded-rationality?","bonus-agg","bounded-threshold","base-p","persistence","bonus-wat","water-bonus","dist","change-lim","no-agents","[step]","budget","r:get ""ay.sum""","r:get ""hi""","r:get ""wq"""
"12430","false","0.15","uniform","0.1","random","0.1","as ES model","1","6","1","100","8.211472801676791","83.5019224823754","6.8","32.27"
"12431","false","0.15","uniform","0.1","random","0.1","as ES model","1","7","1","100","9.50894324803204","81.54242742248022","9.5","32.67"
"12432","false","0.15","uniform","0.1","random","0.1","as ES model","1","7","1","100","13.174500936388426","75.4897649041371","25.5","40.09"
"12433","false","0.15","uniform","0.1","random","0.1","as ES model","1","7","1","100","13.822945522325654","74.27052353353561","13.5","38.92"
"12434","false","0.15","uniform","0.1","random","0.1","as ES model","1","7","1","100","11.369389362694562","78.99508384461637","14.67","35.55"
"12435","false","0.15","uniform","0.1","random","0.1","as ES model","1","7","1","100","13.147299456642429","74.90191638616857","10.4","42.53"
"12436","false","0.15","uniform","0.1","random","0.1","as ES model","1","8","1","100","12.281766448053304","76.94850011539248","12","40.18"
"12437","false","0.15","uniform","0.1","random","0.1","as ES model","1","8","1","100","9.460992219386412","82.19559244244519","12.33","34.58"
"12438","false","0.15","uniform","0.1","random","0.1","as ES model","1","8","1","100","10.814711633783418","79.90951487256753","14","37.08"
"12439","false","0.15","uniform","0.1","random","0.1","as ES model","1","8","1","100","9.290115517464585","82.1520481077809","12.33","34.77"
"12440","false","0.15","uniform","0.1","random","0.1","as ES model","1","8","1","100","10.071536352225621","81.47711092048364","13","33.69"
"12441","false","0.15","uniform","0.1","random","0.1","as ES model","1","9","1","100","8.316270859836322","84.11154316767607","11","31.17"
"12442","false","0.15","uniform","0.1","random","0.1","as ES model","1","9","1","100","10.781299013823741","80.38850255387517","20.5","33.08"
"12443","false","0.15","uniform","0.1","random","0.1","as ES model","1","9","1","100","12.435223886700896","76.90495578072817","12","38.91"
"12444","false","0.15","uniform","0.1","random","0.1","as ES model","1","9","1","100","11.69478833239259","78.27660232265484","15","38.59"
"12445","false","0.15","uniform","0.1","random","0.1","as ES model","1","9","1","100","10.604432993333091","79.88774270523524","10.5","33.78"
"12446","false","0.15","uniform","0.1","random","0.1","as ES model","1","10","1","100","11.578555769935235","79.01685601194852","22","36.23"
"12447","false","0.15","uniform","0.1","random","0.1","as ES model","1","10","1","100","8.029882833619922","84.59053084898386","10.67","29.88"
"12448","false","0.15","uniform","0.1","random","0.1","as ES model","1","10","1","100","11.251812664085207","79.51761586058846","21.5","35.78"
"12449","false","0.15","uniform","0.1","random","0.1","as ES model","1","10","1","100","11.469590420242127","78.34191882465127","15","36.85"
"12450","false","0.15","uniform","0.1","random","0.1","as ES model","1","10","1","100","12.75260739059803","76.53482893608127","16.33","39.69"
"12451","false","0.15","uniform","0.1","random","0.15","as ES model","1","1","1","100","28.329608732545466","45.81430083039043","18.33","65.47"
"12452","false","0.15","uniform","0.1","random","0.15","as ES model","1","1","1","100","25.39136625837699","50.321139468149454","11.11","63.82"
"12453","false","0.15","uniform","0.1","random","0.15","as ES model","1","1","1","100","29.24621413182075","43.68062843183781","22.8","65.69"
"12454","false","0.15","uniform","0.1","random","0.15","as ES model","1","1","1","100","25.592623328742377","50.49531680680677","11.11","64.51"
"12455","false","0.15","uniform","0.1","random","0.15","as ES model","1","1","1","100","29.02971262640591","44.22493261514204","28.25","68.27"
"12456","false","0.15","uniform","0.1","random","0.15","as ES model","1","2","1","100","23.517752226288565","56.80924533313593","12.57","58.04"
"12457","false","0.15","uniform","0.1","random","0.15","as ES model","1","2","1","100","27.23800709791908","49.6462022808522","14.57","65.82"
"12458","false","0.15","uniform","0.1","random","0.15","as ES model","1","2","1","100","27.600354000260438","48.27455573892554","15","64.28"
"12459","false","0.15","uniform","0.1","random","0.15","as ES model","1","2","1","100","30.01339453537429","45.98847816904775","15.71","69.2"
"12460","false","0.15","uniform","0.1","random","0.15","as ES model","1","2","1","100","24.735351456001297","53.543420233310535","15.83","57.98"
"12461","false","0.15","uniform","0.1","random","0.15","as ES model","1","3","1","100","28.83144813949832","48.31810007358985","35","66.25"
"12462","false","0.15","uniform","0.1","random","0.15","as ES model","1","3","1","100","25.65173504876293","56.22139681516739","18","61.97"
"12463","false","0.15","uniform","0.1","random","0.15","as ES model","1","3","1","100","28.503446851523336","50.86544365145368","25","69.32"
"12464","false","0.15","uniform","0.1","random","0.15","as ES model","1","3","1","100","26.06295072360973","52.32417886270906","12.12","64.66"
"12465","false","0.15","uniform","0.1","random","0.15","as ES model","1","3","1","100","26.98246480221229","52.65076137269155","24","66.45"
"12466","false","0.15","uniform","0.1","random","0.15","as ES model","1","4","1","100","29.669504263198235","49.34139193820186","25.75","71.37"
"12467","false","0.15","uniform","0.1","random","0.15","as ES model","1","4","1","100","29.82103176364808","48.731771252901055","35","69.55"
"12468","false","0.15","uniform","0.1","random","0.15","as ES model","1","4","1","100","32.2071696133728","44.42088212113163","37.67","72.82"
"12469","false","0.15","uniform","0.1","random","0.15","as ES model","1","4","1","100","24.750042594850868","57.39709385110445","29","63.98"
"12470","false","0.15","uniform","0.1","random","0.15","as ES model","1","4","1","100","31.658811201405797","44.5297429577925","14","74.86"
"12471","false","0.15","uniform","0.1","random","0.15","as ES model","1","5","1","100","26.985668024125403","54.45785126126168","23.25","67.35"
"12472","false","0.15","uniform","0.1","random","0.15","as ES model","1","5","1","100","27.72485068276768","53.565192400642694","31.33","69.97"
"12473","false","0.15","uniform","0.1","random","0.15","as ES model","1","5","1","100","29.543447240235196","50.01632912549911","25.25","72.81"
"12474","false","0.15","uniform","0.1","random","0.15","as ES model","1","5","1","100","30.009071247416216","49.34139193820186","34.33","70.81"
"12475","false","0.15","uniform","0.1","random","0.15","as ES model","1","5","1","100","25.03935407584379","57.76722069575136","43","65.25"
"12476","false","0.15","uniform","0.1","random","0.15","as ES model","1","6","1","100","29.362934408287913","51.14848182677187","50","71.03"
"12477","false","0.15","uniform","0.1","random","0.15","as ES model","1","6","1","100","29.599049207264102","50.56063330880334","50.5","71.79"
"12478","false","0.15","uniform","0.1","random","0.15","as ES model","1","6","1","100","27.542460357465075","54.0224079146182","23.5","67.69"
"12479","false","0.15","uniform","0.1","random","0.15","as ES model","1","6","1","100","28.024883872494627","52.476584034034225","24.25","69.68"
"12480","false","0.15","uniform","0.1","random","0.15","as ES model","1","6","1","100","26.991275803423207","54.65380076725115","46.5","66.52"
"12481","false","0.15","uniform","0.1","random","0.15","as ES model","1","7","1","100","26.888507687644278","55.54645962787015","45","69.2"
"12482","false","0.15","uniform","0.1","random","0.15","as ES model","1","7","1","100","30.94010850266079","48.81885992222978","52","73.46"
"12483","false","0.15","uniform","0.1","random","0.15","as ES model","1","7","1","100","28.309629740452806","53.23860989066021","47.5","70.81"
"12484","false","0.15","uniform","0.1","random","0.15","as ES model","1","7","1","100","32.00371835943844","46.83759269500244","54","75.11"
"12485","false","0.15","uniform","0.1","random","0.15","as ES model","1","7","1","100","28.953510534576253","51.45329216942221","33","71.54"
"12486","false","0.15","uniform","0.1","random","0.15","as ES model","1","8","1","100","29.75402093263756","50.51708897413904","50.5","71.83"
"12487","false","0.15","uniform","0.1","random","0.15","as ES model","1","8","1","100","29.493360293829255","51.30088699809704","49.5","72.52"
"12488","false","0.15","uniform","0.1","random","0.15","as ES model","1","8","1","100","29.04298909488938","51.80164684673697","49","70.68"
"12489","false","0.15","uniform","0.1","random","0.15","as ES model","1","8","1","100","28.147300983019136","53.23860989066021","47.5","70.14"
"12490","false","0.15","uniform","0.1","random","0.15","as ES model","1","8","1","100","29.60793222750624","50.95253232078241","50","72.34"
"12491","false","0.15","uniform","0.1","random","0.15","as ES model","1","9","1","100","31.01052901498565","48.92772075889065","52","73.72"
"12492","false","0.15","uniform","0.1","random","0.15","as ES model","1","9","1","100","30.19080561642994","49.58088577885575","34","73.56"
"12493","false","0.15","uniform","0.1","random","0.15","as ES model","1","9","1","100","30.350044658610045","49.86392395417394","51","73.34"
"12494","false","0.15","uniform","0.1","random","0.15","as ES model","1","9","1","100","29.802322487648496","50.86544365145368","50","72.69"
"12495","false","0.15","uniform","0.1","random","0.15","as ES model","1","9","1","100","28.321914997759336","53.19506555599578","48","68.98"
"12496","false","0.15","uniform","0.1","random","0.15","as ES model","1","10","1","100","26.762560657698145","55.807725635856066","45","68.23"
"12497","false","0.15","uniform","0.1","random","0.15","as ES model","1","10","1","100","28.22152175913152","53.2821542253245","47.5","70.42"
"12498","false","0.15","uniform","0.1","random","0.15","as ES model","1","10","1","100","29.279182980816017","51.01784882277885","33.33","70.96"
"12499","false","0.15","uniform","0.1","random","0.15","as ES model","1","10","1","100","29.213285808029468","51.82341901406913","49","72"
"12500","false","0.15","uniform","0.1","random","0.15","as ES model","1","10","1","100","28.120405746922813","53.80468624129659","47","69.83"
"12501","false","0.15","uniform","0.1","random","0.2","as ES model","1","1","1","100","32.71218199119954","43.963666607156","16.29","65.21"
"12502","false","0.15","uniform","0.1","random","0.2","as ES model","1","1","1","100","30.206819173680856","46.576326687016405","27","64.6"
"12503","false","0.15","uniform","0.1","random","0.2","as ES model","1","1","1","100","29.961939150230364","47.53430204963185","13.25","64.12"
"12504","false","0.15","uniform","0.1","random","0.2","as ES model","1","1","1","100","31.363676544888165","44.5297429577925","28","65.51"
"12505","false","0.15","uniform","0.1","random","0.2","as ES model","1","1","1","100","30.17344028347935","47.31658037631011","13.38","62.6"
"12506","false","0.15","uniform","0.1","random","0.2","as ES model","1","2","1","100","34.77756308122042","42.4831592285686","39","70.01"
"12507","false","0.15","uniform","0.1","random","0.2","as ES model","1","2","1","100","32.55651845221138","46.663415356345006","27.25","67.64"
"12508","false","0.15","uniform","0.1","random","0.2","as ES model","1","2","1","100","33.93634448015706","43.31050158719102","38.33","69.98"
"12509","false","0.15","uniform","0.1","random","0.2","as ES model","1","2","1","100","36.44323860381223","39.87049914870819","40.33","72.77"
"12510","false","0.15","uniform","0.1","random","0.2","as ES model","1","2","1","100","33.47751501731642","43.65885626450566","28.5","69.43"
"12511","false","0.15","uniform","0.1","random","0.2","as ES model","1","3","1","100","35.735734127853505","41.8299942086035","23.6","72.37"
"12512","false","0.15","uniform","0.1","random","0.2","as ES model","1","3","1","100","31.92088540500606","48.49227741224729","26","70.55"
"12513","false","0.15","uniform","0.1","random","0.2","as ES model","1","3","1","100","32.96493850467539","46.641643189012854","18","70.15"
"12514","false","0.15","uniform","0.1","random","0.2","as ES model","1","3","1","100","36.37848852612541","41.96062721259652","39.33","73.7"
"12515","false","0.15","uniform","0.1","random","0.2","as ES model","1","3","1","100","33.57646041490216","47.42544121297097","35.67","71.88"
"12516","false","0.15","uniform","0.1","random","0.2","as ES model","1","4","1","100","36.52193015033305","42.83151390588324","38.67","75.04"
"12517","false","0.15","uniform","0.1","random","0.2","as ES model","1","4","1","100","39.36202272728724","38.673029945438984","62.5","77.37"
"12518","false","0.15","uniform","0.1","random","0.2","as ES model","1","4","1","100","35.108408128812925","44.98695847176801","27.75","74.74"
"12519","false","0.15","uniform","0.1","random","0.2","as ES model","1","4","1","100","38.25731617601639","40.567208503337596","40","79.51"
"12520","false","0.15","uniform","0.1","random","0.2","as ES model","1","4","1","100","38.71763403257603","40.2406259933551","61","78.2"
"12521","false","0.15","uniform","0.1","random","0.2","as ES model","1","5","1","100","37.135800374123335","42.5267035632329","29","78.38"
"12522","false","0.15","uniform","0.1","random","0.2","as ES model","1","5","1","100","37.499155221255194","42.61379223256162","58","77.88"
"12523","false","0.15","uniform","0.1","random","0.2","as ES model","1","5","1","100","34.2132533117051","47.882656726946486","35.33","73.76"
"12524","false","0.15","uniform","0.1","random","0.2","as ES model","1","5","1","100","39.650907314673134","38.21581443146334","63","78.68"
"12525","false","0.15","uniform","0.1","random","0.2","as ES model","1","5","1","100","41.22209796995361","35.799103857592534","65","80.9"
"12526","false","0.15","uniform","0.1","random","0.2","as ES model","1","6","1","100","38.749647052131536","40.37125899734812","40.33","79.83"
"12527","false","0.15","uniform","0.1","random","0.2","as ES model","1","6","1","100","37.06116496363421","43.68062843183781","38","77.8"
"12528","false","0.15","uniform","0.1","random","0.2","as ES model","1","6","1","100","38.253831067271506","41.96062721259652","59","79.35"
"12529","false","0.15","uniform","0.1","random","0.2","as ES model","1","6","1","100","41.33410165584428","36.5611297142185","43","81.91"
"12530","false","0.15","uniform","0.1","random","0.2","as ES model","1","6","1","100","37.81249075106342","42.134804551253836","39","78.24"
"12531","false","0.15","uniform","0.1","random","0.2","as ES model","1","7","1","100","38.2485660243986","41.56872820061746","39.33","79.75"
"12532","false","0.15","uniform","0.1","random","0.2","as ES model","1","7","1","100","40.327219697141174","38.41176393745294","62.5","81.01"
"12533","false","0.15","uniform","0.1","random","0.2","as ES model","1","7","1","100","39.06689258665364","40.65429717266632","60.5","79.71"
"12534","false","0.15","uniform","0.1","random","0.2","as ES model","1","7","1","100","41.55325067707179","36.12568636757514","65","81.73"
"12535","false","0.15","uniform","0.1","random","0.2","as ES model","1","7","1","100","37.63429609713023","42.5702478978972","38.67","78.22"
"12536","false","0.15","uniform","0.1","random","0.2","as ES model","1","8","1","100","40.87416626043586","37.49733290950179","63.5","81.28"
"12537","false","0.15","uniform","0.1","random","0.2","as ES model","1","8","1","100","38.20878931952791","42.134804551253836","58.5","79.67"
"12538","false","0.15","uniform","0.1","random","0.2","as ES model","1","8","1","100","40.81738175099764","38.1940422641312","63","80.88"
"12539","false","0.15","uniform","0.1","random","0.2","as ES model","1","8","1","100","38.280533165945144","42.11303238392169","59","77.98"
"12540","false","0.15","uniform","0.1","random","0.2","as ES model","1","8","1","100","38.196805013193966","41.93885504526437","59","78.37"
"12541","false","0.15","uniform","0.1","random","0.2","as ES model","1","9","1","100","40.761381997060425","38.10695359480248","63","81.64"
"12542","false","0.15","uniform","0.1","random","0.2","as ES model","1","9","1","100","40.67834384861288","38.25935876612777","62.5","81.95"
"12543","false","0.15","uniform","0.1","random","0.2","as ES model","1","9","1","100","40.077190870235654","39.41328363473268","61.5","81.15"
"12544","false","0.15","uniform","0.1","random","0.2","as ES model","1","9","1","100","40.50917341615599","38.673029945438984","62","81.77"
"12545","false","0.15","uniform","0.1","random","0.2","as ES model","1","9","1","100","39.80032359083344","39.73986614471517","61","80.99"
"12546","false","0.15","uniform","0.1","random","0.2","as ES model","1","10","1","100","42.330188545435135","35.53783784960662","65.5","82.61"
"12547","false","0.15","uniform","0.1","random","0.2","as ES model","1","10","1","100","41.8212127852492","36.49581321222205","64.5","83"
"12548","false","0.15","uniform","0.1","random","0.2","as ES model","1","10","1","100","41.65308401139322","36.604674048882806","64.5","82.24"
"12549","false","0.15","uniform","0.1","random","0.2","as ES model","1","10","1","100","40.00970779881385","39.41328363473268","61.5","81.19"
"12550","false","0.15","uniform","0.1","random","0.2","as ES model","1","10","1","100","43.93019793415044","33.09935510840365","68","84.86"
"12551","false","0.15","uniform","0.1","random","0.25","as ES model","1","1","1","100","32.80469357302866","46.18442767503734","27","64.24"
"12552","false","0.15","uniform","0.1","random","0.25","as ES model","1","1","1","100","37.91648015741822","38.43353610478509","31","68.87"
"12553","false","0.15","uniform","0.1","random","0.25","as ES model","1","1","1","100","37.55746397709481","40.08822082202993","30.25","69.29"
"12554","false","0.15","uniform","0.1","random","0.25","as ES model","1","1","1","100","41.49814005658112","34.10087480568339","33.25","73.82"
"12555","false","0.15","uniform","0.1","random","0.25","as ES model","1","1","1","100","33.68776361956736","46.097339005708626","21.6","65.55"
"12556","false","0.15","uniform","0.1","random","0.25","as ES model","1","2","1","100","43.1245316764809","34.34036864633728","33.25","76.66"
"12557","false","0.15","uniform","0.1","random","0.25","as ES model","1","2","1","100","44.10376033483266","32.99049427174278","34","77.38"
"12558","false","0.15","uniform","0.1","random","0.25","as ES model","1","2","1","100","40.11043520655147","39.543916638725705","61","76.31"
"12559","false","0.15","uniform","0.1","random","0.25","as ES model","1","2","1","100","38.37293032373765","40.15353732402638","30.25","69.42"
"12560","false","0.15","uniform","0.1","random","0.25","as ES model","1","2","1","100","42.602397783701804","35.450749180277896","43.67","76.91"
"12561","false","0.15","uniform","0.1","random","0.25","as ES model","1","3","1","100","39.687609190909825","41.45986736395659","39.33","75.68"
"12562","false","0.15","uniform","0.1","random","0.25","as ES model","1","3","1","100","43.15967134840798","37.69328241549127","63.5","79.08"
"12563","false","0.15","uniform","0.1","random","0.25","as ES model","1","3","1","100","43.41024028451142","36.19100286957159","43.33","79.03"
"12564","false","0.15","uniform","0.1","random","0.25","as ES model","1","3","1","100","42.857530270012376","35.40720484561359","26.2","75.83"
"12565","false","0.15","uniform","0.1","random","0.25","as ES model","1","3","1","100","46.559231263517006","30.943910542518875","35","82.38"
"12566","false","0.15","uniform","0.1","random","0.25","as ES model","1","4","1","100","43.909814814698905","36.97480089352972","64","80.53"
"12567","false","0.15","uniform","0.1","random","0.25","as ES model","1","4","1","100","46.00196714998805","32.81631693308546","45.67","80.84"
"12568","false","0.15","uniform","0.1","random","0.25","as ES model","1","4","1","100","44.164905434198204","36.43049671022548","43","80.55"
"12569","false","0.15","uniform","0.1","random","0.25","as ES model","1","4","1","100","46.94141102855389","30.552011530539815","47","82.47"
"12570","false","0.15","uniform","0.1","random","0.25","as ES model","1","4","1","100","45.34832138212573","33.75252012836863","44.67","81.46"
"12571","false","0.15","uniform","0.1","random","0.25","as ES model","1","5","1","100","48.443997502292405","30.747961036529283","47","84.22"
"12572","false","0.15","uniform","0.1","random","0.25","as ES model","1","5","1","100","49.202254473624976","28.919098980627123","72","85.82"
"12573","false","0.15","uniform","0.1","random","0.25","as ES model","1","5","1","100","43.09960856433332","37.27961123618005","63.5","78.98"
"12574","false","0.15","uniform","0.1","random","0.25","as ES model","1","5","1","100","46.081640999975605","33.643659291707884","44.67","82.77"
"12575","false","0.15","uniform","0.1","random","0.25","as ES model","1","5","1","100","48.26155243200344","30.377834191882496","70.5","83.9"
"12576","false","0.15","uniform","0.1","random","0.25","as ES model","1","6","1","100","45.35312478757527","34.99353366630238","66","81.02"
"12577","false","0.15","uniform","0.1","random","0.25","as ES model","1","6","1","100","47.90433544689324","31.139860048508343","70","84.27"
"12578","false","0.15","uniform","0.1","random","0.25","as ES model","1","6","1","100","51.58471681637661","25.196058366826225","75.5","88.41"
"12579","false","0.15","uniform","0.1","random","0.25","as ES model","1","6","1","100","49.49336076095295","28.96264331529142","48","86.65"
"12580","false","0.15","uniform","0.1","random","0.25","as ES model","1","6","1","100","48.74960127068846","30.660872367200685","70.5","85.81"
"12581","false","0.15","uniform","0.1","random","0.25","as ES model","1","7","1","100","47.90831240873854","31.90188590513432","69","85.04"
"12582","false","0.15","uniform","0.1","random","0.25","as ES model","1","7","1","100","44.97150871836317","35.82087602492481","65","81.22"
"12583","false","0.15","uniform","0.1","random","0.25","as ES model","1","7","1","100","50.66284489014197","28.04821228734028","73","87.67"
"12584","false","0.15","uniform","0.1","random","0.25","as ES model","1","7","1","100","48.503942391405815","31.46644255849096","69.5","86.12"
"12585","false","0.15","uniform","0.1","random","0.25","as ES model","1","7","1","100","50.65069097997184","28.02644012000813","73","87.96"
"12586","false","0.15","uniform","0.1","random","0.25","as ES model","1","8","1","100","49.78770847336898","28.98441548262357","72","87.15"
"12587","false","0.15","uniform","0.1","random","0.25","as ES model","1","8","1","100","50.820477997102046","27.37327510004315","73.5","88.11"
"12588","false","0.15","uniform","0.1","random","0.25","as ES model","1","8","1","100","51.197987243902446","26.611249243417177","49.67","87.71"
"12589","false","0.15","uniform","0.1","random","0.25","as ES model","1","8","1","100","49.167583461856","30.48669502854324","70.5","86.36"
"12590","false","0.15","uniform","0.1","random","0.25","as ES model","1","8","1","100","52.62649579644733","24.564665514193273","51","89.7"
"12591","false","0.15","uniform","0.1","random","0.25","as ES model","1","9","1","100","49.14528625057886","30.160112518560755","71","86.14"
"12592","false","0.15","uniform","0.1","random","0.25","as ES model","1","9","1","100","52.77663921637583","23.93327266156032","51.33","89.93"
"12593","false","0.15","uniform","0.1","random","0.25","as ES model","1","9","1","100","51.73489368700132","26.219350231438117","75","88.87"
"12594","false","0.15","uniform","0.1","random","0.25","as ES model","1","9","1","100","52.26513161116719","25.479096542144415","75.5","89.13"
"12595","false","0.15","uniform","0.1","random","0.25","as ES model","1","9","1","100","49.334775736706206","30.094796016564306","71","86.32"
"12596","false","0.15","uniform","0.1","random","0.25","as ES model","1","10","1","100","49.578942391405576","29.5287196659278","71.5","87.16"
"12597","false","0.15","uniform","0.1","random","0.25","as ES model","1","10","1","100","50.4745349386061","28.46188346665161","72.5","87.78"
"12598","false","0.15","uniform","0.1","random","0.25","as ES model","1","10","1","100","51.082289280534724","27.11200909205711","74","88.16"
"12599","false","0.15","uniform","0.1","random","0.25","as ES model","1","10","1","100","49.52220767406993","29.920618677906862","71","87.02"
"12600","false","0.15","uniform","0.1","random","0.25","as ES model","1","10","1","100","50.70519568352347","28.0917566220047","73","87.86"
"12601","false","0.15","uniform","0.15","profit","0","as ES model","1","1","1","100","1.5749999999997613","96.54345071434479","7","3.62"
"12602","false","0.15","uniform","0.15","profit","0","as ES model","1","1","1","100","1.5750000000000455","96.54345071434479","7","3.62"
"12603","false","0.15","uniform","0.15","profit","0","as ES model","1","1","1","100","1.5749999999999318","96.54345071434479","7","3.62"
"12604","false","0.15","uniform","0.15","profit","0","as ES model","1","1","1","100","1.5749999999995907","96.54345071434479","7","3.62"
"12605","false","0.15","uniform","0.15","profit","0","as ES model","1","1","1","100","1.574999999999875","96.54345071434479","7","3.62"
"12606","false","0.15","uniform","0.15","profit","0","as ES model","1","2","1","100","0","100.00522532015965","0","0"
"12607","false","0.15","uniform","0.15","profit","0","as ES model","1","2","1","100","-2.2737367544323206E-13","100.00522532015965","0","0"
"12608","false","0.15","uniform","0.15","profit","0","as ES model","1","2","1","100","0","100.00522532015965","0","0"
"12609","false","0.15","uniform","0.15","profit","0","as ES model","1","2","1","100","0","100.00522532015965","0","0"
"12610","false","0.15","uniform","0.15","profit","0","as ES model","1","2","1","100","-3.410605131648481E-13","100.00522532015965","0","0"
"12611","false","0.15","uniform","0.15","profit","0","as ES model","1","3","1","100","1.1368683772161603E-13","100.00522532015965","0","0"
"12612","false","0.15","uniform","0.15","profit","0","as ES model","1","3","1","100","-5.6843418860808015E-14","100.00522532015965","0","0"
"12613","false","0.15","uniform","0.15","profit","0","as ES model","1","3","1","100","2.2737367544323206E-13","100.00522532015965","0","0"
"12614","false","0.15","uniform","0.15","profit","0","as ES model","1","3","1","100","-1.1368683772161603E-13","100.00522532015965","0","0"
"12615","false","0.15","uniform","0.15","profit","0","as ES model","1","3","1","100","1.7053025658242404E-13","100.00522532015965","0","0"
"12616","false","0.15","uniform","0.15","profit","0","as ES model","1","4","1","100","1.1368683772161603E-13","100.00522532015965","0","0"
"12617","false","0.15","uniform","0.15","profit","0","as ES model","1","4","1","100","2.2737367544323206E-13","100.00522532015965","0","0"
"12618","false","0.15","uniform","0.15","profit","0","as ES model","1","4","1","100","2.2737367544323206E-13","100.00522532015965","0","0"
"12619","false","0.15","uniform","0.15","profit","0","as ES model","1","4","1","100","-1.7053025658242404E-13","100.00522532015965","0","0"
"12620","false","0.15","uniform","0.15","profit","0","as ES model","1","4","1","100","1.1368683772161603E-13","100.00522532015965","0","0"
"12621","false","0.15","uniform","0.15","profit","0","as ES model","1","5","1","100","11.549999999999784","79.73533753391008","43","18.49"
"12622","false","0.15","uniform","0.15","profit","0","as ES model","1","5","1","100","11.549999999999955","79.73533753391008","43","18.49"
"12623","false","0.15","uniform","0.15","profit","0","as ES model","1","5","1","100","11.550000000000068","79.73533753391008","43","18.49"
"12624","false","0.15","uniform","0.15","profit","0","as ES model","1","5","1","100","11.549999999999727","79.73533753391008","43","18.49"
"12625","false","0.15","uniform","0.15","profit","0","as ES model","1","5","1","100","11.549999999999898","79.73533753391008","43","18.49"
"12626","false","0.15","uniform","0.15","profit","0","as ES model","1","6","1","100","15.112499999999898","73.39963684024889","56","26.42"
"12627","false","0.15","uniform","0.15","profit","0","as ES model","1","6","1","100","15.112499999999784","73.39963684024889","56","26.42"
"12628","false","0.15","uniform","0.15","profit","0","as ES model","1","6","1","100","15.11249999999984","73.39963684024889","56","26.42"
"12629","false","0.15","uniform","0.15","profit","0","as ES model","1","6","1","100","15.112499999999613","73.39963684024889","56","26.42"
"12630","false","0.15","uniform","0.15","profit","0","as ES model","1","6","1","100","15.112499999999955","73.39963684024889","56","26.42"
"12631","false","0.15","uniform","0.15","profit","0","as ES model","1","7","1","100","15.112500000000011","73.39963684024889","56","26.42"
"12632","false","0.15","uniform","0.15","profit","0","as ES model","1","7","1","100","15.112500000000182","73.39963684024889","56","26.42"
"12633","false","0.15","uniform","0.15","profit","0","as ES model","1","7","1","100","15.112499999999898","73.39963684024889","56","26.42"
"12634","false","0.15","uniform","0.15","profit","0","as ES model","1","7","1","100","15.112500000000011","73.39963684024889","56","26.42"
"12635","false","0.15","uniform","0.15","profit","0","as ES model","1","7","1","100","15.112500000000068","73.39963684024889","56","26.42"
"12636","false","0.15","uniform","0.15","profit","0","as ES model","1","8","1","100","14.287499999999568","74.90191638616857","53","23.66"
"12637","false","0.15","uniform","0.15","profit","0","as ES model","1","8","1","100","14.287499999999966","74.90191638616857","53","23.66"
"12638","false","0.15","uniform","0.15","profit","0","as ES model","1","8","1","100","14.28750000000008","74.90191638616857","53","23.66"
"12639","false","0.15","uniform","0.15","profit","0","as ES model","1","8","1","100","14.287499999999682","74.90191638616857","53","23.66"
"12640","false","0.15","uniform","0.15","profit","0","as ES model","1","8","1","100","14.287499999999682","74.90191638616857","53","23.66"
"12641","false","0.15","uniform","0.15","profit","0","as ES model","1","9","1","100","11.812499999999943","79.23457768527027","44","19"
"12642","false","0.15","uniform","0.15","profit","0","as ES model","1","9","1","100","11.812499999999886","79.23457768527027","44","19"
"12643","false","0.15","uniform","0.15","profit","0","as ES model","1","9","1","100","11.812499999999773","79.23457768527027","44","19"
"12644","false","0.15","uniform","0.15","profit","0","as ES model","1","9","1","100","11.812499999999943","79.23457768527027","44","19"
"12645","false","0.15","uniform","0.15","profit","0","as ES model","1","9","1","100","11.812499999999943","79.23457768527027","44","19"
"12646","false","0.15","uniform","0.15","profit","0","as ES model","1","10","1","100","11.812500000000057","79.23457768527027","44","19"
"12647","false","0.15","uniform","0.15","profit","0","as ES model","1","10","1","100","11.812499999999886","79.23457768527027","44","19"
"12648","false","0.15","uniform","0.15","profit","0","as ES model","1","10","1","100","11.812499999999716","79.23457768527027","44","19"
"12649","false","0.15","uniform","0.15","profit","0","as ES model","1","10","1","100","11.812500000000341","79.23457768527027","44","19"
"12650","false","0.15","uniform","0.15","profit","0","as ES model","1","10","1","100","11.812500000000114","79.23457768527027","44","19"
"12651","false","0.15","uniform","0.15","profit","0.05","as ES model","1","1","1","100","17.9263361686518","68.1307723458639","22.33","38.25"
"12652","false","0.15","uniform","0.15","profit","0.05","as ES model","1","1","1","100","17.926336168652142","68.1307723458639","22.33","38.25"
"12653","false","0.15","uniform","0.15","profit","0.05","as ES model","1","1","1","100","17.92633616865163","68.1307723458639","22.33","38.25"
"12654","false","0.15","uniform","0.15","profit","0.05","as ES model","1","1","1","100","17.92633616865197","68.1307723458639","22.33","38.25"
"12655","false","0.15","uniform","0.15","profit","0.05","as ES model","1","1","1","100","17.9263361686518","68.1307723458639","22.33","38.25"
"12656","false","0.15","uniform","0.15","profit","0.05","as ES model","1","2","1","100","45.52771439022047","24.804159354847165","77","82.58"
